
2021-01-17T06:12:45.224484,2,oximeter,processed
2021-01-17T06:12:45.224688,2,oximeter,detected
2021-01-17T06:12:45.224913,2,oximeter,persisted
2021-01-17T06:12:45.424499,2,ecg,processed
2021-01-17T06:12:45.424660,2,ecg,detected
2021-01-17T06:12:45.424852,2,ecg,persisted
2021-01-17T06:12:45.624632,2,thermometer,processed
2021-01-17T06:12:45.624812,2,thermometer,detected
2021-01-17T06:12:45.625221,2,thermometer,persisted
2021-01-17T06:12:46.224877,3,oximeter,processed
2021-01-17T06:12:46.225054,3,oximeter,detected
2021-01-17T06:12:46.225279,3,oximeter,persisted
2021-01-17T06:12:46.424936,3,ecg,processed
2021-01-17T06:12:46.425134,3,ecg,detected
2021-01-17T06:12:46.425347,3,ecg,persisted
2021-01-17T06:12:46.625093,3,thermometer,processed
2021-01-17T06:12:46.625281,3,thermometer,detected
2021-01-17T06:12:46.625712,3,thermometer,persisted
2021-01-17T06:12:47.225257,4,oximeter,processed
2021-01-17T06:12:47.225426,4,oximeter,detected
2021-01-17T06:12:47.225644,4,oximeter,persisted
2021-01-17T06:12:47.425395,4,ecg,processed
2021-01-17T06:12:47.425596,4,ecg,detected
2021-01-17T06:12:47.425835,4,ecg,persisted
2021-01-17T06:12:47.625384,4,thermometer,processed
2021-01-17T06:12:47.625488,4,thermometer,detected
2021-01-17T06:12:47.625763,4,thermometer,persisted
2021-01-17T06:12:48.225643,5,oximeter,processed
2021-01-17T06:12:48.225834,5,oximeter,detected
2021-01-17T06:12:48.226093,5,oximeter,persisted
2021-01-17T06:12:48.425748,5,ecg,processed
2021-01-17T06:12:48.425939,5,ecg,detected
2021-01-17T06:12:48.426157,5,ecg,persisted
2021-01-17T06:12:48.625800,5,thermometer,processed
2021-01-17T06:12:48.625989,5,thermometer,detected
2021-01-17T06:12:48.626179,5,thermometer,persisted
2021-01-17T06:12:49.226072,6,oximeter,processed
2021-01-17T06:12:49.226290,6,oximeter,detected
2021-01-17T06:12:49.226532,6,oximeter,persisted
2021-01-17T06:12:49.426122,6,ecg,processed
2021-01-17T06:12:49.426308,6,ecg,detected
2021-01-17T06:12:49.426525,6,ecg,persisted
2021-01-17T06:12:49.626232,6,thermometer,processed
2021-01-17T06:12:49.626381,6,thermometer,detected
2021-01-17T06:12:49.626551,6,thermometer,persisted
2021-01-17T06:12:50.226469,7,oximeter,processed
2021-01-17T06:12:50.226631,7,oximeter,detected
2021-01-17T06:12:50.226829,7,oximeter,persisted
2021-01-17T06:12:50.426547,7,ecg,processed
2021-01-17T06:12:50.426722,7,ecg,detected
2021-01-17T06:12:50.426920,7,ecg,persisted
2021-01-17T06:12:50.626621,7,thermometer,processed
2021-01-17T06:12:50.626797,7,thermometer,detected
2021-01-17T06:12:50.627027,7,thermometer,persisted
2021-01-17T06:12:51.226878,8,oximeter,processed
2021-01-17T06:12:51.227039,8,oximeter,detected
2021-01-17T06:12:51.227245,8,oximeter,persisted
2021-01-17T06:12:51.426955,8,ecg,processed
2021-01-17T06:12:51.427160,8,ecg,detected
2021-01-17T06:12:51.427413,8,ecg,persisted
2021-01-17T06:12:51.627100,8,thermometer,processed
2021-01-17T06:12:51.627269,8,thermometer,detected
2021-01-17T06:12:51.627488,8,thermometer,persisted
2021-01-17T06:12:52.227354,9,oximeter,processed
2021-01-17T06:12:52.227527,9,oximeter,detected
2021-01-17T06:12:52.227705,9,oximeter,persisted
2021-01-17T06:12:52.427424,9,ecg,processed
2021-01-17T06:12:52.427577,9,ecg,detected
2021-01-17T06:12:52.427780,9,ecg,persisted
2021-01-17T06:12:52.627394,9,thermometer,processed
2021-01-17T06:12:52.627479,9,thermometer,detected
2021-01-17T06:12:52.627559,9,thermometer,persisted
2021-01-17T06:12:53.227705,10,oximeter,processed
2021-01-17T06:12:53.227868,10,oximeter,detected
2021-01-17T06:12:53.228092,10,oximeter,persisted
2021-01-17T06:12:53.427773,10,ecg,processed
