
2021-01-15T21:10:58.719937,2,oximeter,processed
2021-01-15T21:10:58.720317,2,oximeter,detected
2021-01-15T21:10:58.720947,2,oximeter,persisted
2021-01-15T21:10:58.919695,2,thermometer,processed
2021-01-15T21:10:58.919893,2,thermometer,detected
2021-01-15T21:10:58.920088,2,thermometer,persisted
2021-01-15T21:10:59.720016,3,oximeter,processed
2021-01-15T21:10:59.720183,3,oximeter,detected
2021-01-15T21:10:59.720395,3,oximeter,persisted
2021-01-15T21:10:59.920079,3,thermometer,processed
2021-01-15T21:10:59.920248,3,thermometer,detected
2021-01-15T21:10:59.920523,3,thermometer,persisted
2021-01-15T21:11:00.720355,4,oximeter,processed
2021-01-15T21:11:00.720458,4,oximeter,detected
2021-01-15T21:11:00.720544,4,oximeter,persisted
2021-01-15T21:11:00.920481,4,thermometer,processed
2021-01-15T21:11:00.920701,4,thermometer,detected
2021-01-15T21:11:00.920936,4,thermometer,persisted
2021-01-15T21:11:01.720850,5,oximeter,processed
2021-01-15T21:11:01.721014,5,oximeter,detected
2021-01-15T21:11:01.721227,5,oximeter,persisted
2021-01-15T21:11:01.920892,5,thermometer,processed
2021-01-15T21:11:01.921098,5,thermometer,detected
2021-01-15T21:11:01.921346,5,thermometer,persisted
2021-01-15T21:11:02.721255,6,oximeter,processed
2021-01-15T21:11:02.721470,6,oximeter,detected
2021-01-15T21:11:02.721683,6,oximeter,persisted
2021-01-15T21:11:02.921303,6,thermometer,processed
2021-01-15T21:11:02.921505,6,thermometer,detected
2021-01-15T21:11:02.921939,6,thermometer,persisted
2021-01-15T21:11:03.721712,7,oximeter,processed
2021-01-15T21:11:03.721878,7,oximeter,detected
2021-01-15T21:11:03.722085,7,oximeter,persisted
2021-01-15T21:11:03.921751,7,thermometer,processed
2021-01-15T21:11:03.921953,7,thermometer,detected
2021-01-15T21:11:03.922216,7,thermometer,persisted
2021-01-15T21:11:04.722160,8,oximeter,processed
2021-01-15T21:11:04.722377,8,oximeter,detected
2021-01-15T21:11:04.722722,8,oximeter,persisted
2021-01-15T21:11:04.922146,8,thermometer,processed
2021-01-15T21:11:04.922321,8,thermometer,detected
2021-01-15T21:11:04.922536,8,thermometer,persisted
2021-01-15T21:11:05.722523,9,oximeter,processed
2021-01-15T21:11:05.722705,9,oximeter,detected
2021-01-15T21:11:05.722953,9,oximeter,persisted
2021-01-15T21:11:05.922594,9,thermometer,processed
2021-01-15T21:11:05.922793,9,thermometer,detected
2021-01-15T21:11:05.923293,9,thermometer,persisted
2021-01-15T21:11:06.722958,10,oximeter,processed
2021-01-15T21:11:06.723152,10,oximeter,detected
2021-01-15T21:11:06.723389,10,oximeter,persisted
2021-01-15T21:11:06.923020,10,thermometer,processed
2021-01-15T21:11:06.923215,10,thermometer,detected
2021-01-15T21:11:06.923611,10,thermometer,persisted
2021-01-15T21:11:07.723383,11,oximeter,processed
2021-01-15T21:11:07.723585,11,oximeter,detected
2021-01-15T21:11:07.723878,11,oximeter,persisted
2021-01-15T21:11:07.923441,11,thermometer,processed
2021-01-15T21:11:07.923642,11,thermometer,detected
2021-01-15T21:11:07.924036,11,thermometer,persisted
2021-01-15T21:11:08.723816,12,oximeter,processed
2021-01-15T21:11:08.723996,12,oximeter,detected
2021-01-15T21:11:08.724204,12,oximeter,persisted
2021-01-15T21:11:08.923768,12,thermometer,processed
2021-01-15T21:11:08.923868,12,thermometer,detected
2021-01-15T21:11:08.923953,12,thermometer,persisted
2021-01-15T21:11:09.724207,13,oximeter,processed
2021-01-15T21:11:09.724421,13,oximeter,detected
2021-01-15T21:11:09.724670,13,oximeter,persisted
2021-01-15T21:11:09.924247,13,thermometer,processed
2021-01-15T21:11:09.924452,13,thermometer,detected
2021-01-15T21:11:09.924671,13,thermometer,persisted
2021-01-15T21:11:10.724647,14,oximeter,processed
2021-01-15T21:11:10.724820,14,oximeter,detected
2021-01-15T21:11:10.725029,14,oximeter,persisted
2021-01-15T21:11:10.924654,14,thermometer,processed
2021-01-15T21:11:10.924884,14,thermometer,detected
2021-01-15T21:11:10.925113,14,thermometer,persisted
2021-01-15T21:11:11.725097,15,oximeter,processed
2021-01-15T21:11:11.725289,15,oximeter,detected
2021-01-15T21:11:11.725737,15,oximeter,persisted
2021-01-15T21:11:11.925123,15,thermometer,processed
2021-01-15T21:11:11.925377,15,thermometer,detected
2021-01-15T21:11:11.925648,15,thermometer,persisted
2021-01-15T21:11:12.725463,16,oximeter,processed
2021-01-15T21:11:12.725678,16,oximeter,detected
2021-01-15T21:11:12.725918,16,oximeter,persisted
2021-01-15T21:11:12.925501,16,thermometer,processed
2021-01-15T21:11:12.925700,16,thermometer,detected
2021-01-15T21:11:12.925884,16,thermometer,persisted
2021-01-15T21:11:13.725922,17,oximeter,processed
2021-01-15T21:11:13.726110,17,oximeter,detected
2021-01-15T21:11:13.726345,17,oximeter,persisted
2021-01-15T21:11:13.925943,17,thermometer,processed
2021-01-15T21:11:13.926122,17,thermometer,detected
2021-01-15T21:11:13.926328,17,thermometer,persisted
2021-01-15T21:11:14.726318,18,oximeter,processed
2021-01-15T21:11:14.726528,18,oximeter,detected
2021-01-15T21:11:14.726749,18,oximeter,persisted
2021-01-15T21:11:14.926380,18,thermometer,processed
2021-01-15T21:11:14.926557,18,thermometer,detected
2021-01-15T21:11:14.926730,18,thermometer,persisted
2021-01-15T21:11:15.726665,19,oximeter,processed
2021-01-15T21:11:15.726772,19,oximeter,detected
2021-01-15T21:11:15.726866,19,oximeter,persisted
2021-01-15T21:11:15.926766,19,thermometer,processed
2021-01-15T21:11:15.926929,19,thermometer,detected
2021-01-15T21:11:15.927029,19,thermometer,persisted
2021-01-15T21:11:16.727112,20,oximeter,processed
2021-01-15T21:11:16.727333,20,oximeter,detected
2021-01-15T21:11:16.727585,20,oximeter,persisted
2021-01-15T21:11:16.927167,20,thermometer,processed
2021-01-15T21:11:16.927368,20,thermometer,detected
2021-01-15T21:11:16.927615,20,thermometer,persisted
2021-01-15T21:11:17.727588,21,oximeter,processed
2021-01-15T21:11:17.727801,21,oximeter,detected
2021-01-15T21:11:17.728047,21,oximeter,persisted
2021-01-15T21:11:17.927578,21,thermometer,processed
2021-01-15T21:11:17.927799,21,thermometer,detected
2021-01-15T21:11:17.928022,21,thermometer,persisted
2021-01-15T21:11:18.727965,22,oximeter,processed
2021-01-15T21:11:18.728183,22,oximeter,detected
2021-01-15T21:11:18.728619,22,oximeter,persisted
2021-01-15T21:11:18.927990,22,thermometer,processed
2021-01-15T21:11:18.928204,22,thermometer,detected
2021-01-15T21:11:18.928473,22,thermometer,persisted
2021-01-15T21:11:19.728333,23,oximeter,processed
2021-01-15T21:11:19.728520,23,oximeter,detected
2021-01-15T21:11:19.728896,23,oximeter,persisted
2021-01-15T21:11:19.928414,23,thermometer,processed
2021-01-15T21:11:19.928629,23,thermometer,detected
2021-01-15T21:11:19.928911,23,thermometer,persisted
2021-01-15T21:11:20.728812,24,oximeter,processed
2021-01-15T21:11:20.729011,24,oximeter,detected
2021-01-15T21:11:20.729255,24,oximeter,persisted
2021-01-15T21:11:20.928865,24,thermometer,processed
2021-01-15T21:11:20.929071,24,thermometer,detected
2021-01-15T21:11:20.929307,24,thermometer,persisted
2021-01-15T21:11:21.729229,25,oximeter,processed
2021-01-15T21:11:21.729407,25,oximeter,detected
2021-01-15T21:11:21.729617,25,oximeter,persisted
2021-01-15T21:11:21.929244,25,thermometer,processed
2021-01-15T21:11:21.929431,25,thermometer,detected
2021-01-15T21:11:21.929783,25,thermometer,persisted
2021-01-15T21:11:22.729633,26,oximeter,processed
2021-01-15T21:11:22.729844,26,oximeter,detected
2021-01-15T21:11:22.730066,26,oximeter,persisted
2021-01-15T21:11:22.929676,26,thermometer,processed
2021-01-15T21:11:22.929893,26,thermometer,detected
2021-01-15T21:11:22.930135,26,thermometer,persisted
2021-01-15T21:11:23.730051,27,oximeter,processed
2021-01-15T21:11:23.730231,27,oximeter,detected
2021-01-15T21:11:23.730667,27,oximeter,persisted
2021-01-15T21:11:23.930082,27,thermometer,processed
2021-01-15T21:11:23.930255,27,thermometer,detected
2021-01-15T21:11:23.930651,27,thermometer,persisted
2021-01-15T21:11:24.730489,28,oximeter,processed
2021-01-15T21:11:24.730693,28,oximeter,detected
2021-01-15T21:11:24.731156,28,oximeter,persisted
2021-01-15T21:11:24.930512,28,thermometer,processed
2021-01-15T21:11:24.930735,28,thermometer,detected
2021-01-15T21:11:24.930978,28,thermometer,persisted
2021-01-15T21:11:25.730848,29,oximeter,processed
2021-01-15T21:11:25.730970,29,oximeter,detected
2021-01-15T21:11:25.731083,29,oximeter,persisted
2021-01-15T21:11:25.930906,29,thermometer,processed
2021-01-15T21:11:25.931039,29,thermometer,detected
2021-01-15T21:11:25.931468,29,thermometer,persisted
2021-01-15T21:11:26.731274,30,oximeter,processed
2021-01-15T21:11:26.731370,30,oximeter,detected
2021-01-15T21:11:26.732137,30,oximeter,persisted
2021-01-15T21:11:26.931281,30,thermometer,processed
2021-01-15T21:11:26.931367,30,thermometer,detected
2021-01-15T21:11:26.931449,30,thermometer,persisted
2021-01-15T21:11:27.731701,31,ecg,processed
2021-01-15T21:11:27.731939,31,ecg,detected
2021-01-15T21:11:27.732490,31,ecg,persisted
2021-01-15T21:11:30.732930,34,oximeter,processed
2021-01-15T21:11:30.733180,34,oximeter,detected
2021-01-15T21:11:30.733283,34,oximeter,persisted
2021-01-15T21:11:30.932841,34,thermometer,processed
2021-01-15T21:11:30.932958,34,thermometer,detected
2021-01-15T21:11:30.933064,34,thermometer,persisted
2021-01-15T21:11:31.733112,35,oximeter,processed
2021-01-15T21:11:31.733201,35,oximeter,detected
2021-01-15T21:11:31.733286,35,oximeter,persisted
2021-01-15T21:11:33.734007,37,oximeter,processed
2021-01-15T21:11:33.734244,37,oximeter,detected
2021-01-15T21:11:33.735063,37,oximeter,persisted
2021-01-15T21:11:33.934062,37,thermometer,processed
2021-01-15T21:11:33.934257,37,thermometer,detected
2021-01-15T21:11:33.934456,37,thermometer,persisted
2021-01-15T21:11:34.735003,38,oximeter,processed
2021-01-15T21:11:34.735113,38,oximeter,detected
2021-01-15T21:11:34.735923,38,oximeter,persisted
2021-01-15T21:11:35.734839,39,oximeter,processed
2021-01-15T21:11:35.734940,39,oximeter,detected
2021-01-15T21:11:35.735093,39,oximeter,persisted
2021-01-15T21:11:35.934938,39,thermometer,processed
2021-01-15T21:11:35.935045,39,thermometer,detected
2021-01-15T21:11:35.935416,39,thermometer,persisted
2021-01-15T21:11:36.735215,40,oximeter,processed
2021-01-15T21:11:36.735307,40,oximeter,detected
2021-01-15T21:11:36.735399,40,oximeter,persisted
2021-01-15T21:11:36.935311,40,thermometer,processed
2021-01-15T21:11:36.935404,40,thermometer,detected
2021-01-15T21:11:36.935736,40,thermometer,persisted
2021-01-15T21:11:37.735643,41,oximeter,processed
2021-01-15T21:11:37.735831,41,oximeter,detected
2021-01-15T21:11:37.736028,41,oximeter,persisted
2021-01-15T21:11:37.935724,41,thermometer,processed
2021-01-15T21:11:37.935895,41,thermometer,detected
2021-01-15T21:11:37.936058,41,thermometer,persisted
2021-01-15T21:11:38.736089,42,oximeter,processed
2021-01-15T21:11:38.736290,42,oximeter,detected
2021-01-15T21:11:38.736530,42,oximeter,persisted
2021-01-15T21:11:38.935961,42,thermometer,processed
2021-01-15T21:11:38.936056,42,thermometer,detected
2021-01-15T21:11:38.936146,42,thermometer,persisted
2021-01-15T21:11:39.736333,43,oximeter,processed
2021-01-15T21:11:39.736448,43,oximeter,detected
2021-01-15T21:11:39.736550,43,oximeter,persisted
2021-01-15T21:11:39.936383,43,thermometer,processed
2021-01-15T21:11:39.936541,43,thermometer,detected
2021-01-15T21:11:39.937507,43,thermometer,persisted
2021-01-15T21:11:40.736656,44,oximeter,processed
