
2021-01-17T05:52:59.764974,1,oximeter,collected
2021-01-17T05:52:59.766187,1,oximeter,sent
2021-01-17T05:53:00.747753,2,oximeter,collected
2021-01-17T05:53:00.748144,2,oximeter,sent
2021-01-17T05:53:01.747656,3,oximeter,collected
2021-01-17T05:53:01.748057,3,oximeter,sent
2021-01-17T05:53:02.748004,4,oximeter,collected
2021-01-17T05:53:02.748341,4,oximeter,sent
2021-01-17T05:53:03.747942,5,oximeter,collected
2021-01-17T05:53:03.748267,5,oximeter,sent
2021-01-17T05:53:04.750804,6,oximeter,collected
2021-01-17T05:53:04.751166,6,oximeter,sent
2021-01-17T05:53:05.747458,7,oximeter,collected
2021-01-17T05:53:05.748193,7,oximeter,sent
2021-01-17T05:53:06.748425,8,oximeter,collected
2021-01-17T05:53:06.748764,8,oximeter,sent
2021-01-17T05:53:07.747708,9,oximeter,collected
2021-01-17T05:53:07.748169,9,oximeter,sent
2021-01-17T05:53:08.746414,10,oximeter,collected
2021-01-17T05:53:08.746569,10,oximeter,sent
2021-01-17T05:53:09.748060,11,oximeter,collected
2021-01-17T05:53:09.748462,11,oximeter,sent
2021-01-17T05:53:10.748218,12,oximeter,collected
2021-01-17T05:53:10.748546,12,oximeter,sent
2021-01-17T05:53:11.747868,13,oximeter,collected
2021-01-17T05:53:11.748187,13,oximeter,sent
2021-01-17T05:53:12.747460,14,oximeter,collected
2021-01-17T05:53:12.747809,14,oximeter,sent
2021-01-17T05:53:13.746606,15,oximeter,collected
2021-01-17T05:53:13.747518,15,oximeter,sent
2021-01-17T05:53:14.747645,16,oximeter,collected
2021-01-17T05:53:14.747910,16,oximeter,sent
2021-01-17T05:53:15.747482,17,oximeter,collected
2021-01-17T05:53:15.747729,17,oximeter,sent
2021-01-17T05:53:16.747237,18,oximeter,collected
2021-01-17T05:53:16.747615,18,oximeter,sent
2021-01-17T05:53:17.747476,19,oximeter,collected
2021-01-17T05:53:17.747851,19,oximeter,sent
2021-01-17T05:53:18.748504,20,oximeter,collected
2021-01-17T05:53:18.748803,20,oximeter,sent
2021-01-17T05:53:19.748017,21,oximeter,collected
2021-01-17T05:53:19.749018,21,oximeter,sent
2021-01-17T05:53:20.747681,22,oximeter,collected
2021-01-17T05:53:20.747997,22,oximeter,sent
2021-01-17T05:53:21.747998,23,oximeter,collected
2021-01-17T05:53:21.748335,23,oximeter,sent
2021-01-17T05:53:22.748298,24,oximeter,collected
2021-01-17T05:53:22.748634,24,oximeter,sent
2021-01-17T05:53:23.747509,25,oximeter,collected
2021-01-17T05:53:23.747885,25,oximeter,sent
2021-01-17T05:53:24.748193,26,oximeter,collected
2021-01-17T05:53:24.749111,26,oximeter,sent
2021-01-17T05:53:25.747515,27,oximeter,collected
2021-01-17T05:53:25.747858,27,oximeter,sent
2021-01-17T05:53:26.747552,28,oximeter,collected
2021-01-17T05:53:26.747891,28,oximeter,sent
2021-01-17T05:53:27.747789,29,oximeter,collected
2021-01-17T05:53:27.748315,29,oximeter,sent
2021-01-17T05:53:28.747304,30,oximeter,collected
2021-01-17T05:53:28.747634,30,oximeter,sent
2021-01-17T05:53:29.747392,31,oximeter,collected
2021-01-17T05:53:29.747740,31,oximeter,sent
2021-01-17T05:53:30.748612,32,oximeter,collected
2021-01-17T05:53:30.748972,32,oximeter,sent
2021-01-17T05:53:31.747617,33,oximeter,collected
2021-01-17T05:53:31.748120,33,oximeter,sent
2021-01-17T05:53:32.747581,34,oximeter,collected
2021-01-17T05:53:32.747924,34,oximeter,sent
2021-01-17T05:53:33.747643,35,oximeter,collected
2021-01-17T05:53:33.748110,35,oximeter,sent
2021-01-17T05:53:34.747766,36,oximeter,collected
2021-01-17T05:53:34.748147,36,oximeter,sent
2021-01-17T05:53:35.747712,37,oximeter,collected
2021-01-17T05:53:35.748064,37,oximeter,sent
2021-01-17T05:53:36.747829,38,oximeter,collected
2021-01-17T05:53:36.748070,38,oximeter,sent
2021-01-17T05:53:37.748637,39,oximeter,collected
2021-01-17T05:53:37.748891,39,oximeter,sent
2021-01-17T05:53:38.747256,40,oximeter,collected
2021-01-17T05:53:38.747661,40,oximeter,sent
2021-01-17T05:53:39.747829,41,oximeter,collected
2021-01-17T05:53:39.748169,41,oximeter,sent
2021-01-17T05:53:40.747512,42,oximeter,collected
2021-01-17T05:53:40.747793,42,oximeter,sent
2021-01-17T05:53:41.747522,43,oximeter,collected
2021-01-17T05:53:41.747932,43,oximeter,sent
2021-01-17T05:53:42.748718,44,oximeter,collected
2021-01-17T05:53:42.749040,44,oximeter,sent
2021-01-17T05:53:43.747147,45,oximeter,collected
2021-01-17T05:53:43.748218,45,oximeter,sent
2021-01-17T05:53:44.747471,46,oximeter,collected
2021-01-17T05:53:44.747699,46,oximeter,sent
2021-01-17T05:53:45.747924,47,oximeter,collected
2021-01-17T05:53:45.748251,47,oximeter,sent
2021-01-17T05:53:46.748108,48,oximeter,collected
2021-01-17T05:53:46.748425,48,oximeter,sent
2021-01-17T05:53:47.748174,49,oximeter,collected
2021-01-17T05:53:47.748553,49,oximeter,sent
2021-01-17T05:53:48.748054,50,oximeter,collected
2021-01-17T05:53:48.748390,50,oximeter,sent
2021-01-17T05:53:49.747778,51,oximeter,collected
2021-01-17T05:53:49.748126,51,oximeter,sent
2021-01-17T05:53:50.747452,52,oximeter,collected
2021-01-17T05:53:50.747761,52,oximeter,sent
2021-01-17T05:53:51.747849,53,oximeter,collected
2021-01-17T05:53:51.748192,53,oximeter,sent
2021-01-17T05:53:52.747603,54,oximeter,collected
2021-01-17T05:53:52.747934,54,oximeter,sent
2021-01-17T05:53:53.747405,55,oximeter,collected
2021-01-17T05:53:53.747759,55,oximeter,sent
2021-01-17T05:53:54.748096,56,oximeter,collected
2021-01-17T05:53:54.748504,56,oximeter,sent
2021-01-17T05:53:55.747547,57,oximeter,collected
2021-01-17T05:53:55.747868,57,oximeter,sent
2021-01-17T05:53:56.748262,58,oximeter,collected
2021-01-17T05:53:56.748564,58,oximeter,sent
2021-01-17T05:53:57.746740,59,oximeter,collected
2021-01-17T05:53:57.747103,59,oximeter,sent
2021-01-17T05:53:58.747935,60,oximeter,collected
2021-01-17T05:53:58.748230,60,oximeter,sent
2021-01-17T05:53:59.746271,61,oximeter,collected
2021-01-17T05:53:59.746401,61,oximeter,sent
2021-01-17T05:54:00.745975,62,oximeter,collected
2021-01-17T05:54:00.746134,62,oximeter,sent
2021-01-17T05:54:01.746399,63,oximeter,collected
2021-01-17T05:54:01.746548,63,oximeter,sent
2021-01-17T05:54:02.746023,64,oximeter,collected
2021-01-17T05:54:02.746181,64,oximeter,sent
2021-01-17T05:54:03.745834,65,oximeter,collected
2021-01-17T05:54:03.745995,65,oximeter,sent
2021-01-17T05:54:04.746640,66,oximeter,collected
2021-01-17T05:54:04.746776,66,oximeter,sent
2021-01-17T05:54:05.747623,67,oximeter,collected
2021-01-17T05:54:05.747941,67,oximeter,sent
2021-01-17T05:54:06.746081,68,oximeter,collected
2021-01-17T05:54:06.746307,68,oximeter,sent
2021-01-17T05:54:07.746070,69,oximeter,collected
2021-01-17T05:54:07.746237,69,oximeter,sent
2021-01-17T05:54:08.746285,70,oximeter,collected
2021-01-17T05:54:08.746449,70,oximeter,sent
2021-01-17T05:54:09.746332,71,oximeter,collected
2021-01-17T05:54:09.746491,71,oximeter,sent
2021-01-17T05:54:10.746421,72,oximeter,collected
2021-01-17T05:54:10.746563,72,oximeter,sent
2021-01-17T05:54:11.746195,73,oximeter,collected
2021-01-17T05:54:11.746344,73,oximeter,sent
2021-01-17T05:54:12.745661,74,oximeter,collected
2021-01-17T05:54:12.745794,74,oximeter,sent
2021-01-17T05:54:13.746247,75,oximeter,collected
2021-01-17T05:54:13.746399,75,oximeter,sent
2021-01-17T05:54:14.746018,76,oximeter,collected
2021-01-17T05:54:14.746185,76,oximeter,sent
2021-01-17T05:54:15.746258,77,oximeter,collected
2021-01-17T05:54:15.746408,77,oximeter,sent
2021-01-17T05:54:16.746662,78,oximeter,collected
2021-01-17T05:54:16.746811,78,oximeter,sent
2021-01-17T05:54:17.745831,79,oximeter,collected
2021-01-17T05:54:17.746002,79,oximeter,sent
2021-01-17T05:54:18.746655,80,oximeter,collected
2021-01-17T05:54:18.746809,80,oximeter,sent
2021-01-17T05:54:19.746253,81,oximeter,collected
2021-01-17T05:54:19.746423,81,oximeter,sent
2021-01-17T05:54:20.746259,82,oximeter,collected
2021-01-17T05:54:20.746426,82,oximeter,sent
2021-01-17T05:54:21.746508,83,oximeter,collected
2021-01-17T05:54:21.746651,83,oximeter,sent
2021-01-17T05:54:22.746470,84,oximeter,collected
2021-01-17T05:54:22.746609,84,oximeter,sent
2021-01-17T05:54:23.746713,85,oximeter,collected
2021-01-17T05:54:23.746861,85,oximeter,sent
2021-01-17T05:54:24.746575,86,oximeter,collected
2021-01-17T05:54:24.746729,86,oximeter,sent
2021-01-17T05:54:25.746438,87,oximeter,collected
2021-01-17T05:54:25.746579,87,oximeter,sent
2021-01-17T05:54:26.746793,88,oximeter,collected
2021-01-17T05:54:26.746942,88,oximeter,sent
2021-01-17T05:54:27.745881,89,oximeter,collected
2021-01-17T05:54:27.746131,89,oximeter,sent
2021-01-17T05:54:28.746184,90,oximeter,collected
2021-01-17T05:54:28.746358,90,oximeter,sent
2021-01-17T05:54:29.746639,91,oximeter,collected
